Student_ID,Future,Aging,PROGRAM,DEGREE,COLLEGE,bb_activity_latest,bb_gip_etc_ratio_std,cum_gpa,cum_credits,ba_credits_passed_prior1yr,ba_age,Gender,cp_prior3mon_pay_cnt,cp_prior3mon_pay_total,payment_auto_flag,risk,NATION_DESC,ind,current_balance,module_cp,day_since_end,in_module,day_since_begin,in_future,day_to_begin,in_dissertation
J00044040,1111.11,90,MBA,MBA,MG,2,123.79155809,2.0,60,11.708907741,30,M,0,0,0,0,QATAR,9,0.11,6,86,1,71,1,27,0
J00044046,0,30,MBA,MBA,MG,48,88.050314465,1.7,120,3.9390243902,35,F,0,0,0,0,ROMANIA,10,1111.11,8,12,1,11,0,365,1
J00044056,1111.11,0,MS_ISM,MS,MG,0,0,0.6,0,0,43,M,0,0,0,1,NIGERIA,7,0,1,717,0,365,0,365,0
J00044056,1111.11,0,MS_ISM,MS,MG,0,0,0.6,0,0,43,M,0,0,0,1,NIGERIA,8,0,1,748,0,365,0,365,0
J00044067,1111.11,0,MBA,MBA,MG,58,63.046787932,2.2,80,3.9029692471,52,M,0,0,0,0,SOUTH AFRICA,9,0,6,86,0,365,1,27,0
J00044071,0,30,MS_PRJ,MS,MG,43,0,2.4,100,8.7274853801,32,M,0,0,0,1,NIGERIA,7,1111.11,8,18,1,17,0,365,1
J00044071,0,60,MS_PRJ,MS,MG,74,120.68315559,2.4,120,8.3822660099,32,M,0,0,0,1,NIGERIA,8,1111.11,8,49,1,48,0,365,1
J00044071,0,90,MS_PRJ,MS,MG,104,120.68315559,2.4,120,8.48606466,32,M,0,0,0,1,NIGERIA,9,1111.11,8,79,1,78,0,365,1
J00044071,0,120,MS_PRJ,MS,MG,135,105.14008621,2.4,120,8.5976768743,32,M,0,0,0,1,NIGERIA,10,1111.11,10,19,0,365,0,365,0
J00044072,0,360,MBA,MBA,MG,236,0,0.6,0,0,39,F,0,0,0,1,NIGERIA,7,1111,2,423,0,365,0,365,0
J00044074,1111.11,0,MS_ISM,MS,MG,0,0,1.5,20,0,29,M,0,0,0,1,CAMEROON,9,0,2,421,0,365,0,365,0
J00044074,0,30,MS_ISM,MS,MG,0,0,1.5,20,0,29,M,0,0,0,1,CAMEROON,10,1111.11,2,452,0,365,0,365,0
J00044078,1111.11,0,MBA,MBA,MG,46,123.58315188,2.4,80,7.8123222749,35,M,0,0,0,1,UNITED ARAB EMIRATES,8,0,5,56,0,365,0,365,0
J00044078,1111.11,0,MBA,MBA,MG,76,123.58315188,2.4,80,7.8059384942,35,M,0,0,0,1,UNITED ARAB EMIRATES,9,0,5,86,0,365,0,365,0
J00044078,0,30,MBA,MBA,MG,107,109.49083503,2.4,80,7.8780487805,35,M,0,0,0,1,UNITED ARAB EMIRATES,10,1111.11,5,117,0,365,0,365,0
J00044082,0,120,MS_PRJ,MS,MG,31,0,2.4,120,13.09122807,39,M,1,300,0,0,UNITED KINGDOM,7,811.11,9,25,0,365,0,365,0
J00044082,0,150,MS_PRJ,MS,MG,62,122.73967067,2.4,140,12.573399015,39,M,0,0,0,0,UNITED KINGDOM,8,811.11,9,56,0,365,0,365,0
J00044082,0,180,MS_PRJ,MS,MG,92,122.73967067,2.4,140,12.72909699,39,M,0,0,0,0,UNITED KINGDOM,9,811.11,9,86,0,365,0,365,0
J00044086,0,30,MS_PRJ,MS,MG,110,0,2.8,100,4.3637426901,63,F,0,0,0,1,NIGERIA,7,1111.11,8,18,1,17,0,365,1
J00044091,0,30,MS_ISM,MS,MG,43,110.94601288,2.1,120,3.4749262537,37,M,0,0,0,0,INDIA,10,1111.11,8,12,1,11,0,365,1
J00044092,0,30,MS_SHRM,MS,MG,47,114.81124498,2.7,120,6.9808219178,42,F,0,0,0,0,BAHAMAS,10,1111.11,8,12,1,11,0,365,1
J00044093,0,360,MS_ISM,MS,MG,111,0,1.8,80,0,39,M,0,0,0,1,NIGERIA,7,311,5,360,0,365,0,365,0
J00044102,0,30,MBA,MBA,MG,6,0,2.4,40,0,36,M,0,0,0,1,KENYA,7,1111.11,3,319,1,10,0,365,0
J00044102,0,60,MBA,MBA,MG,10,2.4514095605,2.3,60,0,36,M,0,0,0,1,KENYA,8,1111.11,3,350,1,41,0,365,0
J00044102,0,90,MBA,MBA,MG,40,2.4514095605,2.3,60,0,36,M,0,0,0,1,KENYA,9,1111.11,3,380,1,71,0,365,0
J00044102,0,120,MBA,MBA,MG,71,2.4514095605,2.3,60,0,36,M,0,0,0,1,KENYA,10,1111.11,4,19,0,365,0,365,0
J00044103,1111.11,0,MS_GPSY,MS,PY,270,107.69230769,2.6,120,0,42,F,0,0,0,1,NIGERIA,9,0,6,282,0,365,0,365,0
J00044103,0,30,MS_GPSY,MS,PY,301,0,2.6,120,0,42,F,0,0,0,0,NIGERIA,10,1111.11,6,313,0,365,0,365,0
J00044104,1111.11,0,MS_PRJ,MS,MG,9,48.109859736,1.0,0,0,44,M,0,0,0,1,NIGERIA,8,0,1,77,0,365,0,365,0
J00044105,0,30,MBA,MBA,MG,53,0,2.3,140,8.0389972145,36,M,0,0,0,0,UNITED KINGDOM,7,1111.11,8,18,1,17,0,365,1
J00044107,1111.11,0,MBA,MBA,MG,1,114.16917195,1.9,20,7.8059384942,37,F,1,611.11,0,0,DEMOCRATIC REPUBLIC OF CONGO,9,0,2,107,1,71,1,27,0
J00044107,0,30,MBA,MBA,MG,32,102.16044522,1.9,20,7.8780487805,37,F,0,0,0,0,DEMOCRATIC REPUBLIC OF CONGO,10,1111.11,3,19,1,4,0,365,0
J00044109,0,60,MS_SHRM,MS,MG,147,0,2.5,140,7.5015576324,32,M,0,0,0,0,EQUATORIAL GUINEA,7,1111.11,8,60,1,59,0,365,1
J00044110,0,30,MS_ISM,MS,MG,86,0,1.9,100,7.15,31,M,0,0,0,0,LUXEMBOURG,7,1111.11,8,18,1,17,0,365,1
J00044130,0,330,MS_PRJ,MS,MG,0,0,0.9,20,0,33,M,0,0,0,1,GHANA,7,694.25,2,319,0,365,0,365,0
J00044130,0,330,MS_PRJ,MS,MG,0,0,0.7,20,0,33,M,0,0,0,1,GHANA,8,694.25,2,350,0,365,0,365,0
J00044130,0,360,MS_PRJ,MS,MG,0,0,0.7,20,0,33,M,0,0,0,1,GHANA,9,694.25,2,380,0,365,0,365,0
J00044163,0,360,MS_PRJ,MS,MG,271,,1.9,160,0,37,M,0,0,0,1,THAILAND,7,698.26,8,403,0,365,0,365,0
J00044177,0,330,MS_PRJ,MS,MG,46,0,2.3,100,4.3637426901,38,M,1,346.68,0,1,NIGERIA,7,700,5,221,0,365,0,365,0
J00044177,0,330,MS_PRJ,MS,MG,8,107.41863106,2.3,100,4.1911330049,38,M,0,0,0,1,NIGERIA,8,700,5,252,0,365,0,365,0
J00044177,0,330,MS_PRJ,MS,MG,38,107.41863106,2.3,100,4.24303233,38,M,0,0,0,1,NIGERIA,9,700,5,282,0,365,0,365,0
J00044177,0,360,MS_PRJ,MS,MG,69,0,2.3,100,4.2988384372,38,M,0,0,0,1,NIGERIA,10,700,5,313,0,365,0,365,0
J00044194,0,360,MS_ISM,MS,MG,184,,2.3,180,0,34,M,0,0,0,0,TRINIDAD AND TOBAGO,7,2110.57,8,403,0,365,0,365,0
J00044194,0,360,MS_ISM,MS,MG,215,,2.3,180,0,34,M,0,0,0,0,TRINIDAD AND TOBAGO,8,2110.57,8,434,0,365,0,365,0
J00044194,0,360,MS_ISM,MS,MG,245,,2.3,180,0,34,M,0,0,0,0,TRINIDAD AND TOBAGO,9,2110.57,8,464,0,365,0,365,0
J00044194,0,360,MS_ISM,MS,MG,276,,2.3,180,0,34,M,0,0,0,0,TRINIDAD AND TOBAGO,10,2110.57,8,495,0,365,0,365,0
J00044234,0,360,MBA,MBA,MG,312,,2.2,140,0,46,M,2,647.23,0,0,NIGERIA,7,700,8,403,0,365,0,365,0
J00044249,0,30,MBA,MBA,MG,103,97.316810345,1.6,100,3.9390243902,31,M,0,0,0,1,NIGERIA,10,1055.56,8,12,1,11,0,365,1
J00044259,366.67,0,MA_MAEL,MA,ED,75,95.157642611,1.3,80,5.4926108374,35,M,0,0,0,0,SWITZERLAND,9,0,8,86,0,365,1,27,0
J00044259,0,30,MA_MAEL,MA,ED,106,92.937154104,1.3,80,5.4324324324,35,M,0,0,0,0,SWITZERLAND,10,366.67,8,117,1,4,0,365,0
J00044260,0,120,MBA,MBA,MG,1,0,1.4,40,8.0389972145,41,M,0,0,0,0,IRELAND,7,2111.01,4,25,0,365,0,365,0
J00044260,0,150,MBA,MBA,MG,22,95.860419849,1.4,40,7.8123222749,41,M,1,150,0,0,IRELAND,8,1961.01,4,56,0,365,0,365,0
J00044260,0,180,MBA,MBA,MG,52,89.059286671,1.4,40,3.9029692471,41,M,1,150,0,0,IRELAND,9,1961.01,4,86,0,365,0,365,0
J00044260,0,180,MBA,MBA,MG,83,89.059286671,1.4,40,3.9390243902,41,M,2,300,0,0,IRELAND,10,1811.01,4,117,0,365,0,365,0
J00044274,0,30,MS_PRJ,MS,MG,271,0,2.6,140,0,34,F,0,0,0,1,NIGERIA,10,887.56,9,12,1,11,0,365,1
J00044293,0,360,MBA,MBA,MG,365,,2.2,140,0,73,F,0,0,0,1,CANADA,7,2375.01,8,403,0,365,0,365,0
J00044302,0,30,MBA,MBA,MG,100,126.50901541,2.3,100,7.8780487805,48,F,0,0,0,0,QATAR,10,1055.56,8,12,1,11,0,365,1
J00044303,0,30,MS_PRJ,MS,MG,5,0,2.8,100,8.7274853801,39,M,0,0,0,0,GHANA,7,402.79,7,25,1,10,0,365,1
J00044303,0,60,MS_PRJ,MS,MG,36,125.77700897,2.7,120,8.3822660099,39,M,0,0,0,0,GHANA,8,402.79,7,56,1,41,0,365,1
J00044303,0,30,MS_PRJ,MS,MG,97,112.68262356,2.7,120,8.5976768743,39,M,1,402.79,0,1,GHANA,10,1055.56,8,12,1,11,0,365,1
J00044307,0,150,MBA,MBA,MG,230,0,2.4,140,8.0389972145,44,M,0,0,0,1,ZAMBIA,7,1583.24,9,25,0,365,0,365,0
J00044307,0,180,MBA,MBA,MG,261,0,2.4,140,7.8123222749,44,M,0,0,0,1,ZAMBIA,8,1583.24,9,56,0,365,0,365,0
J00044307,0,330,MBA,MBA,MG,291,0,2.4,140,7.8059384942,44,M,0,0,0,1,ZAMBIA,9,1583.24,9,86,0,365,0,365,0
J00044307,0,330,MBA,MBA,MG,322,0,2.3,180,7.8780487805,44,M,0,0,0,1,ZAMBIA,10,1583.24,9,117,0,365,0,365,0
J00044315,1219.22,0,MS_ISM,MS,MG,1,90.72399484,2.2,60,10.233837689,41,M,0,0,0,0,GHANA,8,0,5,98,1,83,1,15,0
J00044319,0,330,MBA,MBA,MG,146,0,0.9,20,0,38,F,0,0,0,1,NIGERIA,7,1055.56,3,263,0,365,0,365,0
J00044319,0,330,MBA,MBA,MG,177,79.896907216,0.9,20,0,38,F,0,0,0,1,NIGERIA,8,1055.56,3,294,0,365,0,365,0
J00044319,0,360,MBA,MBA,MG,207,,0.9,20,0,38,F,0,0,0,1,NIGERIA,9,1055.56,3,324,0,365,0,365,0
J00044320,0,330,MBA,MBA,MG,271,,2.4,180,0,46,M,0,0,0,1,NIGERIA,7,1055.56,8,312,0,365,0,365,0
J00044321,0,30,MBA,MBA,MG,75,0,2.1,120,4.0194986072,48,F,1,146.69,0,1,MOZAMBIQUE,7,1111.11,7,25,0,365,0,365,0
J00044321,1111.11,0,MBA,MBA,MG,136,48.029319178,2.1,120,3.9029692471,48,F,0,0,0,1,MOZAMBIQUE,9,0,7,86,0,365,0,365,0
J00044322,0,360,MS_PRJ,MS,MG,304,0,2.2,120,0,55,M,0,0,0,1,NIGERIA,7,828.13,7,319,0,365,0,365,0
J00044322,0,360,MS_PRJ,MS,MG,335,0,2.2,140,0,55,M,0,0,0,1,NIGERIA,8,828.13,7,350,0,365,0,365,0
J00044322,0,360,MS_PRJ,MS,MG,365,0,2.2,140,0,55,M,0,0,0,1,NIGERIA,9,828.13,7,380,0,365,0,365,0
J00044328,1055.56,0,MS_ISM,MS,MG,3,0,2.0,80,10.725,31,F,3,791.67,0,0,GHANA,7,0,6,25,1,10,0,365,0
J00044328,791.67,0,MS_ISM,MS,MG,1,100.19277085,2.0,80,13.645116919,31,F,2,527.78,0,0,GHANA,8,0,6,56,1,41,0,365,0
J00044328,1319.45,60,MS_ISM,MS,MG,3,106.42695121,2.0,80,10.392857143,31,F,2,527.78,0,0,GHANA,9,527.78,6,86,1,71,0,365,0
J00044328,791.67,30,MS_ISM,MS,MG,34,106.42695121,2.0,80,10.424778761,31,F,3,791.67,0,0,GHANA,10,527.78,7,19,1,4,0,365,1
J00044336,0,30,MBA,MBA,MG,100,0,2.1,120,8.0389972145,40,M,0,0,0,0,ZAMBIA,7,1111.11,8,18,1,17,0,365,1
J00044336,0,60,MBA,MBA,MG,131,123.07503041,2.1,120,7.8123222749,40,M,0,0,0,0,ZAMBIA,8,1111.11,8,49,1,48,0,365,1
J00044340,0,180,MBA,MBA,MG,79,0,2.3,120,0,40,M,0,0,0,0,NIGERIA,7,756.45,9,123,0,365,0,365,0
J00044340,0,330,MBA,MBA,MG,110,0,2.3,140,0,40,M,0,0,0,0,NIGERIA,8,756.45,9,154,0,365,0,365,0
J00044340,0,330,MBA,MBA,MG,140,0,2.3,140,0,40,M,1,256,0,0,NIGERIA,9,500.45,9,184,0,365,0,365,0
J00044340,0,330,MBA,MBA,MG,171,0,2.3,140,0,40,M,1,256,0,0,NIGERIA,10,500.45,9,215,0,365,0,365,0
J00044341,791.67,30,MS_PRJ,MS,MG,0,0,2.2,100,0,34,F,0,0,0,0,GHANA,7,263.89,6,521,0,365,0,365,0
J00044341,791.67,30,MS_PRJ,MS,MG,0,0,2.2,100,0,34,F,0,0,0,0,GHANA,8,263.89,6,552,0,365,1,15,0
J00044341,263.89,30,MS_PRJ,MS,MG,3,42.657916325,2.2,100,0,34,F,1,270,0,1,GHANA,9,521.67,6,582,1,15,0,365,0
J00044341,0,60,MS_PRJ,MS,MG,34,42.657916325,2.2,100,0,34,F,1,270,0,1,GHANA,10,785.56,6,613,1,46,0,365,0
J00044348,0,90,MBA,MBA,MG,83,0,1.7,80,4.0194986072,55,F,0,0,0,1,NIGERIA,7,527.78,5,221,0,365,0,365,0
J00044348,0,120,MBA,MBA,MG,114,92.589204026,1.8,80,3.9061611374,55,F,0,0,0,1,NIGERIA,8,527.78,5,252,0,365,0,365,0
J00044348,0,150,MBA,MBA,MG,144,92.589204026,1.8,80,3.9029692471,55,F,0,0,0,1,NIGERIA,9,527.78,5,282,0,365,0,365,0
J00044348,0,180,MBA,MBA,MG,175,0,1.8,80,3.9390243902,55,F,0,0,0,1,NIGERIA,10,527.78,5,313,0,365,0,365,0
J00044349,0,60,MBA,MBA,MG,2,0,2.2,80,0,51,M,2,806.09,0,1,CANADA,7,320.46,4,521,1,52,0,365,0
J00044349,0,90,MBA,MBA,MG,1,43.400640236,2.2,80,0,51,M,2,806.09,0,1,CANADA,8,320.46,4,552,1,83,0,365,0
J00044349,0,120,MBA,MBA,MG,4,43.400640236,2.2,80,0,51,M,2,806.09,0,1,CANADA,9,320.46,5,30,0,365,0,365,0
J00044349,0,150,MBA,MBA,MG,35,43.400640236,2.2,80,0,51,M,0,0,0,1,CANADA,10,320.46,5,61,0,365,0,365,0
J00044359,0,180,MS_PRJ,MS,MG,150,0,2.2,120,0,32,M,2,671.11,0,0,NIGERIA,7,440,9,123,0,365,0,365,0
J00044359,0,330,MS_PRJ,MS,MG,181,0,2.2,140,0,32,M,1,450,0,0,NIGERIA,8,440,9,154,0,365,0,365,0
J00044359,0,330,MS_PRJ,MS,MG,211,0,2.2,140,0,32,M,1,450,0,1,NIGERIA,9,440,9,184,0,365,0,365,0
J00044359,0,330,MS_PRJ,MS,MG,242,0,2.2,140,0,32,M,0,0,0,0,NIGERIA,10,440,9,215,0,365,0,365,0
J00044362,0,30,MBA,MBA,MG,14,0,2.8,100,8.0389972145,40,F,0,0,0,0,TRINIDAD AND TOBAGO,7,1111.11,7,25,0,365,0,365,0
J00044362,1111.11,0,MBA,MBA,MG,75,115.00840377,2.8,100,7.8059384942,40,F,0,0,0,0,TRINIDAD AND TOBAGO,9,0,7,86,0,365,1,27,0
J00044362,0,30,MBA,MBA,MG,106,115.00840377,2.8,100,7.8780487805,40,F,0,0,0,0,TRINIDAD AND TOBAGO,10,1111.11,7,117,1,4,0,365,1
J00044364,1111.11,0,MS_PRJ,MS,MG,5,97.249472374,2.5,80,4.24303233,45,M,1,1111.11,0,0,SOUTH AFRICA,9,0,4,680,1,71,1,27,0
J00044365,0,30,MBA,MBA,MG,72,101.4115899,2.1,120,3.9390243902,43,M,0,0,0,0,SOUTH AFRICA,10,1111.11,8,12,1,11,0,365,1
J00044366,0,30,MS_PRJ,MS,MG,96,98.613997463,2.3,100,12.896515312,39,M,0,0,0,0,QATAR,10,1111.11,9,12,1,11,0,365,1
J00044367,161.11,0,MS_ISM,MS,MG,4,82.447946783,0.0,0,3.4642857143,32,F,0,0,0,0,SIERRA LEONE,9,0,2,9,0,365,0,365,0
J00044367,0,30,MS_ISM,MS,MG,35,82.447946783,0.0,0,3.4749262537,32,F,0,0,0,0,SIERRA LEONE,10,161.11,2,40,0,365,0,365,0
J00044372,1111.11,0,MS_PRJ,MS,MG,8,63.464238714,1.7,60,8.48606466,38,M,1,1111.11,0,0,SOUTH AFRICA,9,0,5,86,1,71,1,27,0
J00044375,0,120,MS_PRJ,MS,MG,85,0,2.2,120,13.09122807,55,M,0,0,0,0,NIGERIA,7,1110.22,9,25,0,365,0,365,0
J00044376,1111.11,0,MS_PRJ,MS,MG,39,99.862825789,2.2,80,4.1911330049,35,M,0,0,0,0,KUWAIT,8,0,5,56,0,365,0,365,0
J00044376,0,30,MS_PRJ,MS,MG,44,93.712173521,2.2,80,4.2988384372,35,M,0,0,0,0,KUWAIT,10,1111.11,5,117,1,4,0,365,0
J00044378,0,120,MS_ISM,MS,MG,12,0,2.2,120,10.725,37,M,0,0,0,0,NIGERIA,7,1105.89,9,25,0,365,0,365,0
J00044378,0,150,MS_ISM,MS,MG,43,84.043157297,2.3,140,10.233837689,37,M,0,0,0,0,NIGERIA,8,1105.89,9,56,0,365,0,365,0
J00044378,0,180,MS_ISM,MS,MG,73,84.043157297,2.3,140,10.392857143,37,M,1,300,0,0,NIGERIA,9,805.89,9,86,0,365,0,365,0
J00044378,0,330,MS_ISM,MS,MG,104,0,2.2,180,10.424778761,37,M,3,500,0,0,NIGERIA,10,605.89,9,117,0,365,0,365,0
J00044379,0,60,MS_ISM,MS,MG,99,0,2.3,120,3.575,30,M,0,0,0,0,SAUDI ARABIA,7,1111.11,8,60,1,59,0,365,1
J00044379,0,90,MS_ISM,MS,MG,1,89.417382999,2.3,140,3.4112792297,30,M,0,0,0,0,SAUDI ARABIA,8,1111.11,8,91,1,90,0,365,1
J00044382,0,330,MPH,MPH,PH,95,,2.6,40,3.9257188498,36,M,0,0,0,1,SIERRA LEONE,7,555.55,2,158,0,365,0,365,0
J00044382,0,330,MPH,MPH,PH,126,121.05603215,2.6,40,3.6817891374,36,M,0,0,0,1,SIERRA LEONE,8,555.55,2,189,0,365,0,365,0
J00044382,0,330,MPH,MPH,PH,156,121.05603215,2.6,40,3.6683636364,36,M,0,0,0,1,SIERRA LEONE,9,555.55,2,219,0,365,0,365,0
J00044382,0,330,MPH,MPH,PH,187,121.05603215,2.6,40,3.6892539357,36,M,0,0,0,1,SIERRA LEONE,10,555.55,2,250,0,365,0,365,0
J00044384,0,30,MS_PRJ,MS,MG,7,0,2.3,140,0,32,F,0,0,0,1,ZIMBABWE,8,1111.11,8,343,1,41,0,365,0
J00044384,0,60,MS_PRJ,MS,MG,23,0,2.3,140,0,32,F,0,0,0,1,ZIMBABWE,9,1111.11,8,373,1,71,0,365,0
J00044384,0,90,MS_PRJ,MS,MG,54,0,2.3,140,0,32,F,0,0,0,1,ZIMBABWE,10,1111.11,9,12,0,365,0,365,0
J00044388,0,30,MS_PRJ,MS,MG,2,0,2.5,120,0,31,F,0,0,0,1,ANGOLA,7,1111.11,6,521,1,10,0,365,0
J00044388,0,60,MS_PRJ,MS,MG,1,109.46702264,2.5,120,4.1911330049,31,F,0,0,0,1,ANGOLA,8,1111.11,6,552,1,41,0,365,0
J00044388,0,90,MS_PRJ,MS,MG,3,109.46702264,2.5,120,4.24303233,31,F,0,0,0,1,ANGOLA,9,1111.11,6,582,1,71,0,365,0
J00044388,0,120,MS_PRJ,MS,MG,34,109.46702264,2.5,120,4.2988384372,31,F,0,0,0,1,ANGOLA,10,1111.11,7,19,0,365,0,365,0
J00044391,777.78,0,MBA,MBA,MG,0,0,2.3,120,0,33,M,0,0,0,1,ANGOLA,8,0,6,552,0,365,1,15,0
J00044391,0,30,MBA,MBA,MG,3,103.46134411,2.3,120,0,33,M,0,0,0,1,ANGOLA,9,777.78,6,582,1,15,0,365,0
J00044391,0,60,MBA,MBA,MG,34,103.46134411,2.3,120,3.9390243902,33,M,0,0,0,1,ANGOLA,10,777.78,6,613,1,46,0,365,0
J00044393,1111.11,0,MS_ISM,MS,MG,25,0,1.6,40,3.575,32,M,0,0,0,1,KENYA,7,0,5,123,0,365,0,365,0
J00044393,1111.11,0,MS_ISM,MS,MG,56,61.410128927,1.7,60,3.4112792297,32,M,0,0,0,1,KENYA,8,0,5,154,0,365,0,365,0
J00044403,0,180,MS_PRJ,MS,MG,125,0,2.3,120,8.7274853801,34,M,1,250,0,0,NIGERIA,7,861.11,9,123,0,365,0,365,0
J00044403,0,330,MS_PRJ,MS,MG,156,0,2.3,140,8.3822660099,34,M,1,250,0,0,NIGERIA,8,861.11,9,154,0,365,0,365,0
J00044403,0,330,MS_PRJ,MS,MG,186,0,2.3,140,8.48606466,34,M,1,250,0,0,NIGERIA,9,861.11,9,184,0,365,0,365,0
J00044403,0,330,MS_PRJ,MS,MG,217,0,2.3,180,8.5976768743,34,M,0,0,0,0,NIGERIA,10,861.11,9,215,0,365,0,365,0
J00044406,1111.11,0,MS_PRJ,MS,MG,319,0,2.0,100,0,37,M,0,0,0,1,NIGERIA,7,0,6,319,0,365,0,365,0
J00044406,1111.11,0,MS_PRJ,MS,MG,350,0,1.8,100,0,37,M,0,0,0,1,NIGERIA,8,0,6,350,0,365,0,365,0
J00044408,0,30,MS_PRJ,MS,MG,1,0,1.8,60,4.3637426901,46,M,1,300,0,0,NIGERIA,7,811.11,5,221,1,10,0,365,0
J00044408,1106.66,0,MS_PRJ,MS,MG,2,122.52708815,2.0,80,8.48606466,46,M,3,560,0,0,NIGERIA,9,0,5,282,1,71,1,27,0
J00044408,0,30,MS_PRJ,MS,MG,33,118.18914905,2.0,80,8.5976768743,46,M,2,260,0,0,NIGERIA,10,1106.66,6,19,1,4,0,365,0
J00044415,0,30,MBA,MBA,MG,6,0,2.4,120,4.0194986072,30,M,1,1000,0,0,NIGERIA,7,111.11,7,123,1,10,0,365,1
J00044415,0,60,MBA,MBA,MG,37,101.26158599,2.4,120,3.9061611374,30,M,1,1000,0,0,NIGERIA,8,111.11,7,154,1,41,0,365,1
J00044415,0,30,MBA,MBA,MG,36,101.26158599,2.4,120,3.9390243902,30,M,1,111.11,0,1,NIGERIA,10,1111.11,8,12,1,11,0,365,1
J00044419,1111.11,0,MS_PRJ,MS,MG,79,0,0.2,0,0,35,M,0,0,0,1,MOZAMBIQUE,9,0,1,9,0,365,0,365,0
J00044422,0,30,MS_ISM,MS,MG,81,110.33753973,2.6,100,10.424778761,38,M,0,0,0,0,TRINIDAD AND TOBAGO,10,1111.11,8,12,1,11,0,365,1
J00044424,0,180,MS_ISM,MS,MG,9,0,2.6,120,7.15,34,M,0,0,0,0,NIGERIA,7,1111.11,9,123,0,365,0,365,0
J00044424,0,330,MS_ISM,MS,MG,40,0,2.6,140,6.8225584594,34,M,0,0,0,0,NIGERIA,8,1111.11,9,154,0,365,0,365,0
J00044425,0,30,MS_ISM,MS,MG,3,0,2.4,100,0,31,M,0,0,0,1,NIGERIA,7,1111.11,6,319,1,10,0,365,0
J00044425,0,60,MS_ISM,MS,MG,1,43.508355582,2.4,120,0,31,M,0,0,0,1,NIGERIA,8,1111.11,6,350,1,41,0,365,0
J00044425,0,90,MS_ISM,MS,MG,3,43.508355582,2.4,120,0,31,M,0,0,0,1,NIGERIA,9,1111.11,6,380,1,71,0,365,0
J00044425,0,120,MS_ISM,MS,MG,34,43.508355582,2.4,120,0,31,M,0,0,0,1,NIGERIA,10,1111.11,7,19,0,365,0,365,0
J00044436,0,60,MS_PRJ,MS,MG,76,0,2.1,120,4.3637426901,35,F,0,0,0,0,NIGERIA,7,1111.11,8,60,1,59,0,365,1
J00044436,0,90,MS_PRJ,MS,MG,16,95.33791292,2.1,140,4.1911330049,35,F,0,0,0,0,NIGERIA,8,1111.11,8,91,1,90,0,365,1
J00044436,0,120,MS_PRJ,MS,MG,46,95.33791292,2.1,140,4.24303233,35,F,0,0,0,1,NIGERIA,9,1111.11,9,30,0,365,0,365,0
J00044436,0,150,MS_PRJ,MS,MG,77,0,2.1,140,4.2988384372,35,F,0,0,0,0,NIGERIA,10,1111.11,9,61,0,365,0,365,0
J00044442,0,30,MBA,MBA,MG,5,0,2.1,100,8.0389972145,46,M,0,0,0,0,GHANA,7,1111.11,8,18,1,17,0,365,1
J00044442,0,60,MBA,MBA,MG,1,110.69859816,2.1,120,7.8123222749,46,M,0,0,0,0,GHANA,8,1111.11,8,49,1,48,0,365,1
J00044443,0,60,MBA,MBA,MG,17,0,2.2,140,4.0194986072,34,M,0,0,0,0,CHINA,7,1111.11,8,60,1,59,0,365,1
J00044450,1111.11,0,MBA,MBA,MG,0,0,0.8,0,0,43,M,0,0,0,1,SOUTH AFRICA,8,0,1,454,0,365,0,365,0
J00044454,0,60,MBA,MBA,MG,21,0,2.3,120,4.0194986072,42,M,0,0,0,0,NIGERIA,7,1111.11,8,60,1,59,0,365,1
J00044454,0,90,MBA,MBA,MG,52,107.57298751,2.3,140,3.9061611374,42,M,0,0,0,0,NIGERIA,8,1111.11,8,91,1,90,0,365,1
J00044455,0,30,MBA,MBA,MG,189,0,2.4,120,4.0194986072,48,M,0,0,0,1,CANADA,7,1111.11,7,165,0,365,0,365,0
J00044455,1111.11,0,MBA,MBA,MG,220,83.309519728,2.4,120,3.9061611374,48,M,0,0,0,1,CANADA,8,0,7,196,0,365,1,15,0
J00044455,0,30,MBA,MBA,MG,2,71.616768879,2.4,120,0,48,M,0,0,0,1,CANADA,9,1111.11,7,226,1,15,0,365,0
J00044455,0,60,MBA,MBA,MG,33,71.616768879,2.4,120,3.9390243902,48,M,0,0,0,1,CANADA,10,1111.11,7,257,1,46,0,365,0
J00044458,0,30,MS_PRJ,MS,MG,3,38.137969714,0.8,20,0,34,M,0,0,0,1,NIGERIA,9,1111.11,4,701,1,15,0,365,0
J00044458,0,60,MS_PRJ,MS,MG,34,38.137969714,0.8,20,0,34,M,0,0,0,1,NIGERIA,10,1111.11,4,732,1,46,0,365,0
J00044459,1089,0,MA_MATLD,MA,ED,17,,2.0,20,0,33,M,0,0,0,0,SOUTH AFRICA,9,0,1,289,0,365,1,27,0
J00044459,0,30,MA_MATLD,MA,ED,48,90.842490842,2.0,20,0,33,M,0,0,0,0,SOUTH AFRICA,10,477.89,1,320,1,4,0,365,0
J00044468,0,120,MBA,MBA,MG,129,0,2.4,140,4.0194986072,67,M,0,0,0,1,CANADA,7,1111.11,9,25,0,365,0,365,0
J00044468,0,150,MBA,MBA,MG,160,90.062464509,2.2,140,3.9061611374,67,M,0,0,0,1,CANADA,8,1111.11,9,56,0,365,0,365,0
